row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,candidate_status,rejection_reason,validation_record_status,raw_permit_id
34815,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002212
34827,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002224
34828,permit_class,grouped_majority,Residential-Multi-Family,0.7162162162162162,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002225
34829,permit_class,grouped_majority,Residential-Multi-Family,0.7162162162162162,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002226
34836,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002233
34837,permit_class,grouped_majority,Residential-Multi-Family,0.7162162162162162,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002234
34838,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002235
34842,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002239
34843,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002240
34848,permit_class,grouped_majority,Residential-Multi-Family,0.7162162162162162,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002245
34853,permit_class,grouped_majority,Residential-Multi-Family,0.7162162162162162,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002250
34866,permit_class,grouped_majority,Commercial,0.5053763440860215,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002263
34869,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002266
34871,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002268
34875,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002272
34880,permit_class,grouped_majority,Commercial,0.875,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002277
34883,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002280
34890,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002287
34893,permit_class,grouped_majority,Residential-Multi-Family,0.7162162162162162,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002290
34896,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002293
34903,permit_class,grouped_majority,Commercial,0.875,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002300
34907,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002304
34913,permit_class,grouped_majority,Residential-Multi-Family,0.6666666666666666,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002310
34915,permit_class,grouped_majority,Residential-Multi-Family,0.7162162162162162,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002312
34919,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002316
34922,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002319
34925,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002322
34927,permit_class,grouped_majority,Residential-Multi-Family,0.6156351791530945,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002324
34929,permit_class,grouped_majority,Commercial,0.5053763440860215,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002326
34976,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002373
34983,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002380
35011,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002408
35012,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002409
35036,permit_class,grouped_majority,Commercial,0.84375,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002433
35066,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002463
35069,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002466
35073,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002470
35106,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002503
35107,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002504
35156,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002553
35158,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002555
35168,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002565
35171,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002568
35173,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002570
35176,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002573
35177,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002574
35178,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002575
35184,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002581
35187,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002584
35194,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002591
35201,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002598
35210,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002607
35212,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002609
35213,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002610
35214,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002611
35215,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002612
35228,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002625
35231,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002628
35233,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002630
35235,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002632
35236,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002633
35238,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002635
35239,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002636
35241,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002638
35244,permit_class,grouped_majority,Commercial,0.7142857142857143,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002641
35249,permit_class,grouped_majority,Commercial,0.7142857142857143,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002646
35257,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002654
35265,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002662
35268,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002665
35272,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002669
35275,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002672
35278,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002675
35294,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002691
35303,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002700
35309,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002706
35316,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002713
35319,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002716
35321,permit_class,grouped_majority,Commercial,0.7142857142857143,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002718
35322,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002719
35326,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002723
35328,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002725
35334,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002731
35335,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002732
35342,permit_class,grouped_majority,Commercial,0.7142857142857143,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002739
35344,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002741
35351,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002748
35356,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002753
35362,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002759
35365,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002762
35366,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002763
35367,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002764
35372,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002769
35374,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002771
35375,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002772
35377,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002774
35378,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002775
35380,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002777
35382,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002779
35385,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002782
35390,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002787
35391,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002788
35395,permit_class,grouped_majority,Commercial,0.7142857142857143,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002792
35398,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002795
35401,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002798
35404,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002801
35411,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002808
35413,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002810
35418,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002815
35423,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002820
35432,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002829
35439,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002836
35442,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002839
35449,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002846
35452,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002849
35453,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002850
35455,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002852
35458,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002855
35465,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002862
35478,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002875
35480,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002877
35484,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002881
35489,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002886
35494,permit_class,grouped_majority,Residential-Multi-Family,0.6780660377358491,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002891
35515,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002912
35516,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002913
35521,permit_class,grouped_majority,Residential-Multi-Family,0.8181818181818182,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002918
35530,permit_class,grouped_majority,Residential-Multi-Family,0.6780660377358491,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002927
35536,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002933
35549,permit_class,grouped_majority,Residential-Multi-Family,0.6780660377358491,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002946
35554,permit_class,grouped_majority,Residential-Multi-Family,0.6780660377358491,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002951
35555,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002952
35556,permit_class,grouped_majority,Residential-Multi-Family,0.6780660377358491,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002953
35563,permit_class,grouped_majority,Residential-Multi-Family,0.6780660377358491,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002960
35564,permit_class,grouped_majority,Residential-Multi-Family,0.6780660377358491,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002961
35565,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_002962
35665,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003062
35668,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003065
35675,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003072
35677,permit_class,grouped_majority,Commercial,0.6,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003074
35690,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003087
35693,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003090
35694,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003091
35701,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003098
35707,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003104
35719,permit_class,grouped_majority,Residential-Multi-Family,0.6086956521739131,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003116
35721,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003118
35729,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003126
35730,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003127
35737,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003134
35738,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003135
35739,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003136
35755,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003152
35763,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003160
35767,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003164
35770,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003167
35772,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003169
35774,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003171
35784,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003181
35787,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003184
35788,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003185
35807,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003204
35810,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003207
35811,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003208
35815,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003212
35816,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003213
35820,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003217
35831,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003228
35833,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003230
35834,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003231
35839,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003236
35845,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003242
35853,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003250
35854,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003251
35856,permit_class,grouped_majority,Residential-Multi-Family,0.7711864406779662,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003253
35859,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003256
35860,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003257
35861,permit_class,grouped_majority,Residential-Multi-Family,0.875,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003258
35863,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003260
35869,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003266
35875,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003272
35876,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003273
35877,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003274
35885,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003282
35895,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003292
35896,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003293
35907,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003304
35910,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003307
35911,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003308
35916,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003313
35922,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003319
35928,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003325
35938,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003335
35944,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003341
35950,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003347
35954,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003351
35955,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003352
35957,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003354
35960,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003357
35963,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003360
35966,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003363
35967,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003364
35979,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003376
35982,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003379
35985,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003382
35990,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003387
35991,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003388
35994,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003391
35995,permit_class,grouped_majority,Residential-Multi-Family,0.9430379746835443,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003392
36003,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003400
36011,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003408
36013,permit_class,grouped_majority,Res.1&2 or Guest House,1.0,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003410
36018,permit_class,grouped_majority,Res.1&2 or Guest House,0.9995987158908507,group_majority,True,Accepted,,valid,run_20260625_152527_114_row_003415
