permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-2193,Issued,"Building Permit No Plan Check",4/21/2025,04/21/2025,"540 Central Ave Agua Caliente [AGU]",056-389-003,$537.02,$0.00,"T/O 20 SQ COMP SHINGLE; RE-ROOF WITH CLASS A RATED COMP SHINGLE; SFD; SELF CERT; MAIN HOUSE AND DETACHED SHED"
BLD25-2195,Issued,"Building Permit No Plan Check",4/21/2025,04/21/2025,"49 Don Timoteo Ct Glen Ellen [GLE]",133-120-007,$537.91,,"Pool Remodel, (E) In-ground Pool and Spa. Strip existing Plaster to Gunite and Re-plaster."
BLD25-2197,Issued,"Building Permit No Plan Check",4/21/2025,04/21/2025,"6711 Covey Rd Forestville [FOR]",083-060-032,$537.91,$0.00,"Simple reroof. Remove existing composition roofing. Replace with Class A composition roofing per manufacturers specifications. Install 15 lb. synthetic underlayment per manufacturers specifications. Self Cert. 29 squares."
BLD25-2201,Issued,"Building Permit No Plan Check",4/21/2025,04/22/2025,"757 Montebello Dr Windsor [WIN]",039-410-008,$363.62,$0.00,"SFD - Replace 2 failed furnaces and 2 ACs with 2 new furnaces and 2 new ACs"
BLD25-2202,Issued,"Building Permit No Plan Check",4/21/2025,04/22/2025,"9450 Spring Hill School Rd Twin Hills [TWI]",077-110-068,$363.62,$0.00,"To service the main house - Replace furnace with air handler and install heat pump new - air handler located in an indoor closet and heat pump located in back yard"
BLD25-2206,Issued,"Building Permit No Plan Check",4/21/2025,04/24/2025,"371 Gazania Ct Windsor [WIN]",039-300-023,$363.62,$0.00,"SFD 10 supply and 1 return R8 duct change outs under the house."
BLD25-2207,Issued,"Building Permit No Plan Check",4/21/2025,04/21/2025,"1199 Raplee Ter Santa Rosa [SRO]",059-070-037,$363.62,$0.00,"80K BTUS furnace change out in the attic."
BLD25-2208,Issued,"Building Permit No Plan Check",4/21/2025,04/21/2025,"174 Calle Del Sol Bodega Bay [BBY]",101-202-002,$363.62,$0.00,"Run electrical to septic control box."
BLD25-2211,Issued,"Building Permit No Plan Check",4/21/2025,04/21/2025,"4733 Lambert Dr Windsor [WIN]",058-192-006,$537.87,$0.00,"Simple reroof. Remove existing composition roofing. Replace with Class A composition roofing per manufacturers specifications. Install 15 lb. synthetic underlayment per manufacturers specifications. 29 squares. *Self Cert*"
BLD25-2212,Issued,"Building Permit No Plan Check",4/21/2025,04/22/2025,"600 Donald St Agua Caliente [AGU]",127-092-025,$545.67,,"Gunite Swimming Pool - New Plaster, tile and equipment upgrade. Footprint to stay the same. Valuation $68,200."
BLD25-2215,Issued,"Building Permit No Plan Check",4/21/2025,04/21/2025,"610 E Verano Ave Agua Caliente [AGU]",127-094-057,$606.09,$0.00,"Tear off existing roof and replace with Class A fire rated shingle. Install proper amount of attic vents and replace all roof jacks and paint."
BLD25-2216,Issued,"Building Permit No Plan Check",4/21/2025,04/30/2025,"2011 Chapman Ln Petaluma [PET]",021-030-065,$363.62,$0.00,"SFD Upgrade 100 to 200amp MSP"
BLD25-2219,Issued,"Building Permit No Plan Check",4/21/2025,04/21/2025,"3030 Francisco Ave Santa Rosa [SRO]",059-020-026,$4.00,$0.00,"ADU 9sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-2221,Issued,"Building Permit No Plan Check",4/21/2025,04/22/2025,"2568 Meier Rd Sebastopol [SEB]",063-150-027,$363.62,$0.00,"Install new 400 amp (California 320) underground service. This is for address 2568 Meier Main House"
BLD25-2224,"Awaiting Applicant Response","Building Permit No Plan Check",4/21/2025,,"1205 Keiser Ave Penngrove [PEN]",045-252-011,$0.00,$0.00,"NEW MINI SPLIT AC CONDENSER UNIT"
BLD25-2225,Finaled,"Building Permit No Plan Check",4/21/2025,04/21/2025,"3500 Wood Valley Rd Sonoma [SON]",127-122-042,$363.62,$0.00,"replacing 200 amp metered power pole that was damaged by a falling tree"
BLD25-2226,Issued,"Building Permit No Plan Check",4/21/2025,04/21/2025,"9699 Kelly Ln Penngrove [PEN]",047-011-095,$363.62,$0.00,"Remove existing 100 Amp Zinsco and upgrade to new 200amp Eaton"
BLD25-2228,Issued,"Building Permit No Plan Check",4/21/2025,04/21/2025,"9730 River Oak Ln Windsor [WIN]",066-300-045,$542.30,$0.00,"Complete roof replacement, comp-to-comp, approx. 5,200 sq ft, predominant pitch 12:12"
BLD25-2231,"Awaiting Applicant Response","Building Permit No Plan Check",4/22/2025,,"1919 Dennis Ln Santa Rosa [SRO]",058-031-019,$0.00,$0.00,"Re-roof shingle portion of commercial building, new sheathing to be installed, class A shingles to be installed"
BLD25-2234,"Pre- Due","Building Permit No Plan Check",4/22/2025,,"878 Jonive Rd Twin Hills [TWI]",080-170-029,$363.62,$0.00,"Move old 100a federal pacific panel from main floor hall closet,Install new Sub panel in downstairs storage area.Move existing circuits to sub panel. Install new grounded circuits in Bedrooms And Living rm."
BLD25-2236,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"5290 Oak Meadow Dr Santa Rosa [SRO]",130-353-001,$363.62,$0.00,"SFD Main Home Replace furnace located in the attic with an Air handler, replace AC located on the right side of house with a heat pump and replace 9 duct runs located in the attic with R* ducting, in the same location"
BLD25-2237,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"112 Jewett Rd Petaluma [PET]",113-200-008,$363.62,$0.00,"SFD MSP 400amp replacement"
BLD25-2238,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"2530 Sanders Rd Twin Hills [TWI]",076-120-064,$363.62,$0.00,"SFD Main Home Replace 40 gallon gas tank water heater located in the garage, like for like in the same location."
BLD25-2240,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"4422 Roblar Rd Sebastopol [SEB]",024-031-042,$363.62,$0.00,"Replacing the siding of my garage and house. Going to install Hardie fiber cement board lap siding and trim."
BLD25-2241,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"19894 Riverside Dr Agua Caliente [AGU]",133-181-010,$363.62,$0.00,"Install high efficient Furnace and A/C (like for like)"
BLD25-2242,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"5766 La Sierra Dr Kenwood [KEN]",030-350-004,$541.49,$0.00,"Single layer tear off, install lifetime comp shingle 70 squares, SFD, SELF CERTIFY"
BLD25-2243,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"41976 Leeward Rd Sea Ranch [SEA]",156-590-004,$536.80,$0.00,"TEAR OFF AND RE-ROOF WITH CLASS A COMP SHINGLES/NO SHEATHING/ SELF-CERTIFIED 30 SQS."
BLD25-2244,Issued,"Building Permit No Plan Check",4/22/2025,04/25/2025,"9360 Occidental Rd Graton [GRA]",061-040-078,$363.62,$0.00,"remove 200 amp service add 400 amp 2 meter pack panel upgrade. Install 200 amp sub panel"
BLD25-2245,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"58 Larkfield Dr Windsor [WIN]",058-134-005,$363.62,$0.00,"58 Larkfield has a 1957 electrical 100amp service. The main panel is woefully out of date, no disconnect, old circuits. I'm requesting to replace the old panel with a 200amp Siemons's panel, next to the existing panel. Run 2"" threaded ridged pipe to the roof, then attach the appropriate weather head. The 2"" ridged with then connect to the 200amp panel with the appropriate 200amp disconnect. At that point a licensed electrician(Sonoma County Builders) will coordinate with PGE, during a scheduled maintenance to perform the service upgrade. We will use #2Awg copper or 4/0 Aluminum ~ 30' from the PGE feed into the 200amp panel. (2) copper ground rods will be hammered into the soil, at the base of the 200amp panel, and 12' from the panel. PGE has a scheduled maintenance on 58 Larkfield this month. Jeff"
BLD25-2246,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"22172 Umland Cir Timber Cove [TIM]",109-420-033,$363.62,$0.00,"70K BTUS 97% FURNACE CHANGEOUT BASEMENT"
BLD25-2247,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"8303 Hwy 128 Geyserville [GEY]",132-010-015,$363.62,$0.00,"SFD. Replace furnace and ducting."
BLD25-2248,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"16763 La Placita Ct Glen Ellen [GLE]",056-642-007,$540.69,$0.00,"Tear off existing roof and install a new composition shingle roof, approximately 4200 square feet Self Certification"
BLD25-2249,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"226 Pilots Reach Sea Ranch [SEA]",155-230-014,$606.79,$0.00,"226 Pilots Reach TSR> SFD Self-cert; Tear off and re-roof with Malarkey shingle in 'midnight' black."
BLD25-2250,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"5455 Corbett Cir Windsor [WIN]",039-351-033,$363.62,$0.00,"SFD. Replace furnace."
BLD25-2251,Issued,"Building Permit No Plan Check",4/22/2025,04/30/2025,"9150 Bohemian Hwy Monte Rio [MRO]",096-040-006,$539.83,$0.00,"Carport Repair to Portion of Damaged Roof - Reroof Class A Comp (5 sq) & Replace 15' of Support Beam In-Kind"
BLD25-2252,Issued,"Building Permit No Plan Check",4/22/2025,04/28/2025,"9550 Main St E Penngrove [PEN]",047-173-009,$537.60,$0.00,"Repair and replace old siding at front of building"
BLD25-2254,"Pre- Due","Building Permit No Plan Check",4/22/2025,,"7000 Hall Rd Santa Rosa [SRO]",130-200-040,$1783.62,$0.00,"Legalize Electrical in Barn- to confirm existing electrical is code compliant to resolve VBU19-0218. Demo under permit # DEM24-0325: all plumbing/waste/gas/water from unpermitted kitchen and 2 bathrooms. Code Enforcement will allow electrical outlets, switches, and light fixtures to remain provided they are code compliant. This section of the barn will be repurposed back to its original unconditioned storage and workshop."
BLD25-2256,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"14155 Old Cazadero Rd Guerneville [GUE]",072-100-006,$363.62,$0.00,"TANKLESS WATER HEATER CHANGEOUT BASEMENT"
BLD25-2257,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"796 Ferguson Rd Twin Hills [TWI]",077-120-030,$541.65,$0.00,"-796 Ferguson Rd, Sebastopol -Remove existing asphalt shingles and install new asphalt shingles -Self Certification -4,772 Sq Ft"
BLD25-2259,Issued,"Building Permit No Plan Check",4/22/2025,04/24/2025,"1722 Barlow Ln Twin Hills [TWI]",061-040-062,$363.62,$0.00,"SFD, Relocate (E) Propane Tank & Provide (N) Propane Supply Line"
BLD25-2263,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"2446 Jenes Ln Santa Rosa [SRO]",034-121-012,$363.62,$0.00,"Upgrade main panel to 225A"
BLD25-2265,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"2453 Eastman Ln Petaluma [PET]",021-050-065,$391.60,$0.00,"SFD, Overlay 20 sqrs install class a comp / Install new roof"
BLD25-2267,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"1341 Pepper Rd Petaluma [PET]",113-100-039,$539.95,$0.00,"T/O 41 SQ COMP SHINGLE; RE-ROOF WITH CLASS A RATED COMP SHINGLE; SFD; SELF CERT; MAIN HOUSE ONLY"
BLD25-2270,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"180 Marigold Ln Forestville [FOR]",085-050-027,$537.89,$0.00,"Remove and dispose of existing composition shingle roof on single-family dwelling. New roof material is GAF Timberline HDZ U.L. Class A architectural laminate fiberglass comp shingle roof."
BLD25-2271,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"4923 Ponderosa Dr Bennett Valley [BEN]",049-410-007,$539.63,$0.00,"Remove and dispose of existing composition shingle roof on single-family dwelling. New roof material is GAF Timberline HDZ U.L. Class A architectural laminate fiberglass comp shingle roof."
BLD25-2272,Issued,"Building Permit No Plan Check",4/22/2025,04/22/2025,"200 Wright Ct Forestville [FOR]",071-130-051,$536.60,$0.00,"Remove and dispose of existing composition shingle roof on single-family dwelling. New roof material is GAF Timberline HDZ U.L. Class A architectural laminate fiberglass comp shingle roof."
BLD25-2277,Issued,"Building Permit No Plan Check",4/23/2025,04/23/2025,"9140 Ross Station Rd Forestville [FOR]",084-170-011,$363.62,$0.00,"200amp to 200amp main panel change."
BLD25-2279,Issued,"Building Permit No Plan Check",4/23/2025,04/24/2025,"4794 Valley Quail Ln Graton [GRA]",130-430-036,$363.62,$0.00,"SFD, Replace 5-Ton Heat Pump Condenser in right side yard, Replace 60K BTU Air Handler & R8 Ducts 10 Supply Runs in Attic"
BLD25-2280,Issued,"Building Permit No Plan Check",4/23/2025,04/23/2025,"22172 Umland Cir Timber Cove [TIM]",109-420-033,$363.62,$0.00,"TANKLESS WATER HEATER CHANGEOUT"
BLD25-2281,Issued,"Building Permit No Plan Check",4/23/2025,04/24/2025,"130 Cabrillo Close Sea Ranch [SEA]",156-100-016,$537.40,$0.00,"SFD, Replace (E) Wood Siding with New to Match Existing - Less than 38 LF"
BLD25-2283,Issued,"Building Permit No Plan Check",4/23/2025,04/23/2025,"17303 Keaton Ave Agua Caliente [AGU]",056-212-037,$363.62,$0.00,"Upgrade of a 100-amp Zinsco main service panel to a new 200-amp main service panel. Feed is overhead and will require moving the panel a few feet over to facilitate gas clearance requirements."
BLD25-2285,Issued,"Building Permit No Plan Check",4/23/2025,04/23/2025,"5340 Fulton Rd Windsor [WIN]",039-025-018,$391.86,$0.00,"Tearing off and roofing existing roof"
BLD25-2286,Issued,"Building Permit No Plan Check",4/23/2025,04/25/2025,"1010 W Railroad Ave Penngrove [PEN]",113-150-017,$363.62,$0.00,"Commercial Meter Panel Upgrade 200A, Replace 100A PPC with (N) 200A PPC, & Reconnect (E) Loads"
BLD25-2289,Issued,"Building Permit No Plan Check",4/23/2025,04/23/2025,"4847 Daywalt Rd Sebastopol [SEB]",062-220-019,$363.62,$0.00,"Replace the existing 200A panel with a new 200A panel -same location"
BLD25-2292,Issued,"Building Permit No Plan Check",4/23/2025,04/23/2025,"6933 Nolan Rd Forestville [FOR]",083-130-057,$536.09,$0.00,"T/O 15 SQ COMP SHINGLE; RE-ROOF WITH CLASS A RATED COMP SHINGLE; SFD; SELF CERT; DETACHED ADU ONLY"
BLD25-2294,Issued,"Building Permit No Plan Check",4/23/2025,04/23/2025,"19494 Redwood Dr Monte Rio [MRO]",094-190-029,$363.62,,"Replacing 100A panel with new 200A panel on new riser"
BLD25-2296,Issued,"Building Permit No Plan Check",4/23/2025,04/23/2025,"1449 Laguna Rd Graton [GRA]",130-411-020,$537.32,$0.00,"T/O 32 SQ COMP SHINGLE; RE-ROOF WITH CLASS A RATED COMP SHINGLE; SFD; SELF CERT; MAIN HOUSE ONLY"
BLD25-2297,Issued,"Building Permit No Plan Check",4/23/2025,04/23/2025,"133 Starboard Sea Ranch [SEA]",156-480-007,$363.62,$0.00,"REPLACING EXISTING 200AMP MAIN SERVICE PANEL FOR NEW 200AMP MAIN SERVICE PANEL, LIKE FOR LIKE NO ADDED LOAD, NO RELOCATION."
BLD25-2298,Issued,"Building Permit No Plan Check",4/23/2025,04/24/2025,"10525 Pelham Dr Windsor [WIN]",161-090-007,$363.62,$0.00,"SFD, Replace 200A Zinsco Panel w/ New Square D Panel (like for like) & Add EV Charger 50A/240V on SW Corner of Garage"
BLD25-2301,Issued,"Building Permit No Plan Check",4/23/2025,04/23/2025,"300 Sanderling Ct Bodega Bay [BBY]",100-242-053,$537.63,$0.00,"Self-Certified remove one layer of existing roof and install GAF UDHZ comp shingles in Weatherwood color 27 squares (2700 sq ft)"
BLD25-2303,Issued,"Building Permit No Plan Check",4/23/2025,04/24/2025,"1927 Fulton Rd Santa Rosa [SRO]",034-042-085,$363.62,$0.00,"SFD. Install ductless mini split"
BLD25-2304,"Awaiting Applicant Response","Building Permit No Plan Check",4/23/2025,,"14990 Old River Rd Guerneville [GUE]",070-160-014,$0.00,$0.00,"SFD. Install ductless mini split"
BLD25-2305,Issued,"Building Permit No Plan Check",4/23/2025,04/23/2025,"2025 Blucher Valley Rd Twin Hills [TWI]",025-012-001,$536.34,$0.00,"T/O 16 SQ COMP SHINGLE; RE-ROOF WITH CLASS A RATED COMP SHINGLE; SFD; SELF CERT; MAIN HOUSE ONLY"
BLD25-2306,Issued,"Building Permit No Plan Check",4/23/2025,04/24/2025,"661 Barcelona Dr Agua Caliente [AGU]",056-730-018,$363.62,$0.00,"Furnish and install new furnace and AC in existing locations. Tie into existing electrical, flue and supply ducting."
BLD25-2313,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"64 Balma Ln Cotati [COT]",024-104-023,$363.62,$0.00,"REPLACE A/C SYSTEM AND DUCTING"
BLD25-2315,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"287 Bluff Reach Sea Ranch [SEA]",156-150-008,$363.62,$0.00,"remove and replace existing furnace same location like for like 60K BTU"
BLD25-2317,Issued,"Building Permit No Plan Check",4/24/2025,04/25/2025,"36556 Sculpture Point Dr Sea Ranch [SEA]",156-040-010,$539.70,$0.00,"T/O 7 REPLACE ROOF MEMBRANE WITH WEST COAT MEMBRANE. REPLACE EXISTING SLIDING DOOR SAME SIZE. REMOVE AND REPLACE 1 X 6 CEDAR CLEAR REDWOOD SIDING OVER EXISTING SHEAR PLYWOOD APPROXIMATELY 400 SQ. FT."
BLD25-2318,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"320 Fair Ave Petaluma [PET]",048-052-021,$363.62,$0.00,"Replace one of two AC located on the right side of the house like for like in the same location. Replace coil located at the furnace in the garage."
BLD25-2319,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"18467 4th Ave Agua Caliente [AGU]",056-472-007,$536.75,$0.00,"SFD-T/O roof and install 25 SQ comp A shingles"
BLD25-2320,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"17910 San Carlos Dr Agua Caliente [AGU]",133-192-008,$363.62,$0.00,"SFD-Installing FURNACE, AC AND COIL 11 R-8 CUT IN WIREFLEX"
BLD25-2321,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"4821 Blank Rd Sebastopol [SEB]",062-150-042,$363.62,$0.00,"50 GAL GAS WATER HEATER CHANGEOUT CLOSET"
BLD25-2322,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"4893 Bodega Ave Petaluma [PET]",021-110-014,$363.62,$0.00,"100a to 200a main electrical panel upgrade"
BLD25-2323,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"1011 Sonoma Glen Cir Glen Ellen [GLE]",054-440-033,$537.55,$0.00,"SFD; 31sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-2329,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"18019 7th St E Sonoma [SON]",127-540-027,$577.43,$0.00,"Remove existing standing seam metal roof and dispose. Install new standing seam metal roof"
BLD25-2330,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"2508 Burnside Rd Twin Hills [TWI]",073-061-061,$540.28,$0.00,"SFD-RE-ROOF-MERT RESIDENCE: T/O EXISTING COMP ONE LAYER INSTALL NEW GAF HDZ RS CLASS A SHINGLES IN SANDLEWOOD NO RESHEETING, 23 SQ, PITCH 8/12 *SELF CERTIFY*"
BLD25-2331,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"15375 Pozzan Rd Healdsburg [HEA]",089-061-012,$536.88,$0.00,"Full reroof with tear off, comp shingles."
BLD25-2333,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"8655 Trenton Rd Forestville [FOR]",083-160-042,$363.62,$0.00,"Replace 200amp main panel with 400amp main panel"
BLD25-2334,Finaled,"Building Permit No Plan Check",4/24/2025,04/25/2025,"320 Fair Ave Petaluma [PET]",048-052-021,$363.62,$0.00,"ADD MINI-SPLIT TO THE RIGHT SIDE OF THE POOL HOUSE"
BLD25-2335,Finaled,"Building Permit No Plan Check",4/24/2025,04/25/2025,"320 Fair Ave Petaluma [PET]",048-052-021,$363.62,$0.00,"Install new 48K heat pump on the backside of the studio next to existing heat pump. Install two new 24K head units in the studio."
BLD25-2337,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"6694 Fawn Ln Penngrove [PEN]",136-300-044,$538.05,$0.00,"SFD-Reroof, T/O 27 SQR, Install Class A Comp"
BLD25-2338,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"5577 Inverness Ave Bennett Valley [BEN]",045-330-021,$537.85,$0.00,"SFD; 38sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles Main house"
BLD25-2339,Issued,"Building Permit No Plan Check",4/24/2025,04/24/2025,"10450 Barnett Valley Rd Twin Hills [TWI]",073-061-072,$539.46,$0.00,"SFD; 37sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles Main house"
BLD25-2340,"Awaiting Applicant Response","Building Permit No Plan Check",4/24/2025,,"3091 Skillman Ln Petaluma [PET]",021-130-049,$0.00,$0.00,"Relocate Gas Meter"
BLD25-2349,"Pre- Due","Building Permit No Plan Check",4/25/2025,,"1139 Hwy 1 Bodega Bay [BBY]",100-091-019,$536.64,$0.00,"SFD, T/O 15 sqrs, Install Lifetime Class A Composition"
BLD25-2350,"Pre- Due","Building Permit No Plan Check",4/25/2025,,"1139 Hwy 1 Bodega Bay [BBY]",100-091-019,$535.94,$0.00,"Guest House, T/O 8 sqrs, Install Lifetime Class A Composition"
BLD25-2351,Issued,"Building Permit No Plan Check",4/25/2025,04/25/2025,"9000 Barnett Valley Rd Twin Hills [TWI]",076-190-024,$363.62,$0.00,"90K BTUS 97% FURNACE CHANGEOUT ATTIC"
BLD25-2352,Issued,"Building Permit No Plan Check",4/25/2025,04/28/2025,"5895 Sharp Rd Mark West Springs [MWS]",120-240-004,$363.62,$0.00,"REPLACE R8 DUCTS UNDER HOME 6 SUPPLY 0 RETURN"
BLD25-2353,Issued,"Building Permit No Plan Check",4/25/2025,04/28/2025,"1340 Big Plum Dr Twin Hills [TWI]",063-340-014,$363.62,$0.00,"REPLACE R8 DUCTS UNDER HOME 12 SUPPLY 0 RETURN"
BLD25-2355,Issued,"Building Permit No Plan Check",4/25/2025,04/28/2025,"827 Gull Dr Bodega Bay [BBY]",100-370-007,$363.62,$0.00,"SFD - Replace combi boiler in garage with 120k BTU combi boiler, same location"
BLD25-2357,Issued,"Building Permit No Plan Check",4/25/2025,04/25/2025,"7446 Poplar Dr Forestville [FOR]",083-140-004,$541.32,$0.00,"SFD; 48sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-2359,Issued,"Building Permit No Plan Check",4/25/2025,04/25/2025,"8150 Park Ave Forestville [FOR]",082-036-005,$391.99,$0.00,"Remove composition shingles on house. Reroof house with new composition shingles."
BLD25-2366,Issued,"Building Permit No Plan Check",4/27/2025,04/27/2025,"118 La Mancha Way Agua Caliente [AGU]",052-690-026,$363.62,$0.00,"118 La Mancha, Remove existing sylavnia meter main and install new 125A square D meter main in existing location"
BLD25-2368,Issued,"Building Permit No Plan Check",4/28/2025,04/28/2025,"4946 Deerwood Dr Windsor [WIN]",058-111-005,$537.20,$0.00,"Reroof of existing roof and installation of class A shingles"
BLD25-2375,Issued,"Building Permit No Plan Check",4/28/2025,04/28/2025,"154 La Mancha Way Agua Caliente [AGU]",052-690-016,$363.62,$0.00,"Remove and replace 30 gal electric water heater like for like."
BLD25-2378,Issued,"Building Permit No Plan Check",4/28/2025,04/28/2025,"170 Cabrillo Close Sea Ranch [SEA]",156-100-012,$541.50,$0.00,"170 Cabrillo Close> SFD Self-cert. Tear off and re-roof with malarkey legacy in 'midnight' black."
BLD25-2382,Issued,"Building Permit No Plan Check",4/28/2025,04/28/2025,"1376 Mission Dr Sonoma [SON]",142-154-036,$363.62,$0.00,"SFD - To service the main house - replace failed furnace with new furnace - located in an indoor closet"
BLD25-2384,Issued,"Building Permit No Plan Check",4/28/2025,05/01/2025,"19400 Hwy 116 N Monte Rio [MRO]",094-180-016,$538.94,$0.00,"COMM building shed- Northwood Recreation-19400 California 116- tear off tar & gravel and replace with TPO 60 mil. and 1/2 inch CDX Plywood for roof decking"
BLD25-2390,Issued,"Building Permit No Plan Check",4/28/2025,04/29/2025,"1445 Baird Rd Rincon Valley [RIN]",029-021-013,$363.62,$0.00,"SFD. Install ductless mini split"
BLD25-2391,Issued,"Building Permit No Plan Check",4/28/2025,04/29/2025,"11240 Old Redwood Hwy Windsor [WIN]",086-170-004,$363.62,$0.00,"SFD. Replace air handler and heat pump condenser."
BLD25-2393,Issued,"Building Permit No Plan Check",4/28/2025,04/28/2025,"1970 Redwood Dr Healdsburg [HEA]",087-043-042,$536.42,$0.00,"Remove and replace existing composition shingle roof with new Class A fire rated composition shingle roofing system 11 SQ SELF CERT"
BLD25-2394,Issued,"Building Permit No Plan Check",4/28/2025,04/28/2025,"1967 Redwood Dr Healdsburg [HEA]",087-041-011,$536.31,$0.00,"Remove and replace existing composition shingle roof with new Class A fire rated composition shingle roofing system 10 SQ SELF CERT"
BLD25-2395,Issued,"Building Permit No Plan Check",4/28/2025,04/28/2025,"1964 Redwood Dr Healdsburg [HEA]",087-043-009,$536.03,$0.00,"Remove and replace existing composition shingle roof with new Class A fire rated composition shingle roofing system 9 SQ SELF CERT"
BLD25-2396,Issued,"Building Permit No Plan Check",4/28/2025,04/28/2025,"1774 E Cotati Ave Penngrove [PEN]",047-281-019,$363.62,$0.00,MPU
BLD25-2398,Issued,"Building Permit No Plan Check",4/28/2025,04/28/2025,"11808 Toyon Dr Forestville [FOR]",085-124-019,$537.00,$0.00,"Self Certified SFD Tear off - Reroof 12 Squares $16,900.00 40 Yr Torch Down Existing Roof Torn Off All Debris Pertaining Will Be Disposed Of 501 Fireproof base sheeting Will Be Applied Smooth Torch Down Will Be Installed All Flashing Pertaining Too Job Will Be Replaced All Edge Metal Will Be Replaced All Flashings Will Be Painted With High Grade Paint Other Than Roofing Paint Flashing on Sun Tube Needs to Be Replaced or Eliminated"
BLD25-2400,Issued,"Building Permit No Plan Check",4/28/2025,04/29/2025,"123 Temelec Cir Sonoma [SON]",142-130-013,$363.62,$0.00,"SFD Installing ductless HVAC system with 2 ceiling cassettes & 2 mini split systems"
BLD25-2401,Issued,"Building Permit No Plan Check",4/28/2025,04/28/2025,"6280 Vine Hill Rd Forestville [FOR]",078-020-044,$363.62,$0.00,"Water heater replacement (tank) in existing location (Garage)."
BLD25-2403,Issued,"Building Permit No Plan Check",4/28/2025,04/28/2025,"2670 Bennett Ridge Rd Bennett Valley [BEN]",055-220-009,$363.62,$0.00,"Installation of electrical service from PG&E to the main house's electrical panel at 2670 Bennett Ridge Road."
BLD25-2404,Issued,"Building Permit No Plan Check",4/28/2025,04/28/2025,"6700 Moro St Bloomfield [BLO]",027-154-005,$363.62,$0.00,"New 200 amp main panel on side of home relocating off pole in yard"
BLD25-2406,Issued,"Building Permit No Plan Check",4/29/2025,04/29/2025,"3077 Porter Creek Rd Mark West Springs [MWS]",079-020-026,$363.62,$0.00,"Replacement and relocation of 200amp main panel with 400amp main panel on Ag board with underground conduit approx 250'"
BLD25-2409,Issued,"Building Permit No Plan Check",4/29/2025,04/29/2025,"8150 Park Ave Forestville [FOR]",082-036-005,$215.19,$0.00,"Remove composition shingles on garage. Reroof garage with new composition shingles."
BLD25-2410,"Pre- Due","Building Permit No Plan Check",4/29/2025,,"10560 Barnett Valley Rd Twin Hills [TWI]",073-071-040,$363.62,$0.00,"Trench underground Electrical line for proposed garage, approx. 145ft"
BLD25-2412,Issued,"Building Permit No Plan Check",4/29/2025,04/29/2025,"1631 Chapman Ln Petaluma [PET]",021-030-102,$536.52,$0.00,"Tear off existing single layer, install lifetime comp, 23SQ SFD SELF CERTIFY"
BLD25-2413,Issued,"Building Permit No Plan Check",4/29/2025,04/29/2025,"3575 W Dry Creek Rd Geyserville [GEY]",090-140-014,$363.62,$0.00,"SFD- REPLACE FURNACE, AC, AND COIL"
