row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,candidate_status,rejection_reason,validation_record_status,raw_permit_id
561,permit_type,association_rules,Demolition Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000563
564,permit_type,association_rules,Demolition Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000566
565,permit_type,association_rules,Demolition Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000567
567,permit_type,association_rules,Demolition Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000569
569,permit_type,association_rules,Demolition Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000571
570,permit_type,association_rules,Demolition Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000572
573,permit_type,association_rules,Demolition Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000575
576,permit_type,association_rules,Demolition Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000578
577,permit_type,association_rules,Encroachment,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000579
581,permit_type,association_rules,Encroachment,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000583
590,permit_type,association_rules,Encroachment,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000592
594,permit_type,association_rules,Encroachment,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000596
597,permit_type,association_rules,Encroachment,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000599
599,permit_type,association_rules,Encroachment,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000601
604,permit_type,association_rules,Encroachment,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000606
607,permit_type,association_rules,Encroachment,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000609
611,permit_type,association_rules,Grading Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000613
612,permit_type,association_rules,Grading Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000614
617,permit_type,association_rules,Grading Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000619
618,permit_type,association_rules,Grading Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000620
619,permit_type,association_rules,Grading Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000621
625,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000627
626,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000628
627,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000629
628,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000630
629,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000631
635,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000637
639,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000641
640,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000642
642,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000644
643,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000645
644,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000646
645,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000647
646,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000648
650,permit_type,association_rules,Septic Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000652
654,permit_type,association_rules,Sewer Construction,0.546875,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000656
655,permit_type,association_rules,Sewer Construction,0.546875,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000657
656,permit_type,association_rules,Sewer Construction,0.546875,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000658
657,permit_type,association_rules,Sewer Construction,0.546875,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000659
658,permit_type,association_rules,Sewer Construction,0.546875,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000660
662,permit_type,association_rules,Building Permit No Plan Check,0.903513371788149,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000664
663,permit_type,association_rules,Solar-SolarAPP,0.7169811320754716,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000665
671,permit_type,association_rules,Building Permit No Plan Check,0.903513371788149,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000673
672,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000674
674,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000676
675,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000677
681,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000683
683,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000685
684,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000686
691,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000693
693,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000695
695,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000697
696,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000698
697,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000699
698,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000700
699,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000701
705,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000707
708,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000710
709,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000711
710,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000712
711,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000713
712,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000714
716,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000718
719,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000721
721,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000723
722,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000724
723,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000725
724,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000726
728,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000730
729,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000731
730,permit_type,association_rules,Well Permit,1.0,matched_rules,True,Accepted,,valid,run_20260625_175736_1038_row_000732
733,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000002
735,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000004
737,permit_type,association_rules,Building Permit No Plan Check,0.9538461538461538,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000006
740,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000009
741,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000010
742,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000011
743,permit_type,association_rules,Building Permit With Plan Check,0.9181102362204724,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000012
744,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000013
745,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000014
746,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000015
751,permit_type,association_rules,Building Permit No Plan Check,0.9945355191256829,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000020
752,permit_type,association_rules,Building Permit With Plan Check,0.8473684210526314,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000021
755,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000024
757,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000026
760,permit_type,association_rules,Building Permit No Plan Check,0.9945355191256829,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000029
761,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000030
762,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000031
766,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000035
768,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000037
770,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000039
771,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000040
772,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000041
773,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000042
779,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000048
780,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000049
781,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000050
783,permit_type,association_rules,Building Permit With Plan Check,0.9195402298850575,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000052
788,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000057
790,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000059
791,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000060
792,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000061
793,permit_type,association_rules,Building Permit No Plan Check,0.995850622406639,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000062
794,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000063
796,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000065
797,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000066
800,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000069
808,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000077
813,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000082
815,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000084
816,permit_type,association_rules,Building Permit No Plan Check,0.903513371788149,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000085
818,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000087
820,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000089
821,permit_type,association_rules,Well Permit,0.7058823529411764,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000090
824,permit_type,association_rules,Building Permit No Plan Check,0.995850622406639,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000093
828,permit_type,association_rules,Building Permit No Plan Check,0.9830508474576272,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000097
832,permit_type,association_rules,Building Permit No Plan Check,0.9045226130653266,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000101
833,permit_type,association_rules,Building Permit No Plan Check,0.995850622406639,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000102
840,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000109
842,permit_type,association_rules,Building Permit With Plan Check,0.8977900552486188,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000111
843,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000112
844,permit_type,association_rules,Building Permit No Plan Check,0.995850622406639,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000113
846,permit_type,association_rules,Building Permit No Plan Check,0.995850622406639,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000115
848,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000117
853,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000122
855,permit_type,association_rules,Building Permit No Plan Check,0.9045226130653266,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000124
857,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000126
858,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000127
861,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000130
863,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000132
864,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000133
865,permit_type,association_rules,Building Permit With Plan Check,0.9201680672268907,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000134
867,permit_type,association_rules,Building Permit No Plan Check,0.9945355191256829,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000136
871,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000140
875,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000144
876,permit_type,association_rules,Building Permit No Plan Check,0.903513371788149,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000145
877,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000146
878,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000147
879,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000148
885,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000154
887,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000156
890,permit_type,association_rules,Building Permit With Plan Check,0.9201680672268907,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000159
893,permit_type,association_rules,Building Permit With Plan Check,0.9230769230769231,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000162
895,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000164
897,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000166
899,permit_type,association_rules,Building Permit No Plan Check,0.995850622406639,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000168
900,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000169
902,permit_type,association_rules,Building Permit With Plan Check,0.8977900552486188,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000171
904,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000173
905,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000174
908,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000177
909,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000178
910,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000179
911,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000180
916,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000185
919,permit_type,association_rules,Building Permit No Plan Check,0.9945355191256829,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000188
921,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000190
927,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000196
934,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000203
936,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000205
941,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000210
942,permit_type,association_rules,Building Permit With Plan Check,0.8977900552486188,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000211
943,permit_type,association_rules,Building Permit No Plan Check,0.903513371788149,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000212
944,permit_type,association_rules,Building Permit With Plan Check,0.8977900552486188,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000213
946,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000215
953,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000222
956,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000225
958,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000227
959,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000228
960,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000229
964,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000233
967,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000236
969,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000238
970,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000239
975,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000244
977,permit_type,association_rules,Building Permit No Plan Check,0.9322033898305085,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000246
978,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000247
980,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000249
981,permit_type,association_rules,Building Permit With Plan Check,0.8977900552486188,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000250
982,permit_type,association_rules,Building Permit With Plan Check,0.8977900552486188,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000251
983,permit_type,association_rules,Building Permit No Plan Check,0.995850622406639,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000252
984,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000253
986,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000255
987,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000256
988,permit_type,association_rules,Building Permit No Plan Check,0.9045226130653266,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000257
992,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000261
993,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000262
996,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000265
997,permit_type,association_rules,Building Permit With Plan Check,0.9066666666666666,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000266
1001,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000270
1007,permit_type,association_rules,Building Permit With Plan Check,0.9201680672268907,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000276
1013,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000282
1021,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000290
1022,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000291
1024,permit_type,association_rules,Building Permit No Plan Check,0.9891891891891892,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000293
1030,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000299
1033,permit_type,association_rules,Building Permit No Plan Check,0.990566037735849,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000302
1034,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000303
1035,permit_type,association_rules,Building Permit With Plan Check,0.9230769230769231,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000304
1037,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000306
1038,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000307
1039,permit_type,association_rules,Building Permit No Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000308
1047,permit_type,association_rules,Building Permit With Plan Check,0.9487179487179487,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000316
1048,permit_type,association_rules,Building Permit With Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000317
1050,permit_type,association_rules,Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000319
1052,permit_type,association_rules,Building Permit With Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000321
1054,permit_type,association_rules,Solar-SolarAPP,0.7169811320754716,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000323
1055,permit_type,association_rules,Building Permit With Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000324
1056,permit_type,association_rules,Well Permit,0.6206896551724138,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000325
1057,permit_type,association_rules,Building Permit With Plan Check,0.9487179487179487,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000326
1060,permit_type,association_rules,Building Permit With Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000329
1061,permit_type,association_rules,Building Permit With Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000330
1065,permit_type,association_rules,Building Permit With Plan Check,0.9347826086956521,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000334
1071,permit_type,association_rules,Building Permit With Plan Check,0.9230769230769231,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000340
1072,permit_type,association_rules,Building Permit With Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000341
1073,permit_type,association_rules,Building Permit With Plan Check,0.9166666666666667,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000342
1074,permit_type,association_rules,Building Permit With Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000343
1078,permit_type,association_rules,Well Permit,0.5652173913043478,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000347
1079,permit_type,association_rules,Building Permit With Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000348
1080,permit_type,association_rules,Building Permit With Plan Check,0.9384615384615383,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000349
1082,permit_type,association_rules,Well Permit,0.5652173913043478,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000351
1084,permit_type,association_rules,Building Permit With Plan Check,0.9767441860465116,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000353
1094,permit_type,association_rules,Building Permit With Plan Check,1.0,matched_rules,True,Accepted,,valid,run_20260625_175840_1051_row_000363
